11.0576 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
12.8758 	EXP 	grating_S1_T5: phase = 0.0
12.8920 	EXP 	grating_S1_T5: phase = 0.0
12.9092 	EXP 	grating_S1_T5: phase = 0.0
12.9254 	EXP 	grating_S1_T5: phase = 0.0
12.9423 	EXP 	grating_S1_T5: phase = 0.0
12.9609 	EXP 	grating_S1_T5: phase = 0.0
12.9755 	EXP 	grating_S1_T5: phase = 0.0
12.9919 	EXP 	grating_S1_T5: phase = 0.0
13.0085 	EXP 	grating_S1_T5: phase = 0.0
13.0263 	EXP 	grating_S1_T5: phase = 0.0
13.0426 	EXP 	grating_S1_T5: phase = 0.0
13.0593 	EXP 	grating_S1_T5: phase = 0.0
13.0759 	EXP 	grating_S1_T5: phase = 0.0
13.0928 	EXP 	grating_S1_T5: phase = 0.0
13.1091 	EXP 	grating_S1_T5: phase = 0.0
13.1257 	EXP 	grating_S1_T5: phase = 0.0
13.1422 	EXP 	grating_S1_T5: phase = 0.0
13.1588 	EXP 	grating_S1_T5: phase = 0.0
13.1761 	EXP 	grating_S1_T5: phase = 0.0
13.1926 	EXP 	grating_S1_T5: phase = 0.0
13.2092 	EXP 	grating_S1_T5: phase = 0.0
13.2257 	EXP 	grating_S1_T5: phase = 0.0
13.2423 	EXP 	grating_S1_T5: phase = 0.0
13.2590 	EXP 	grating_S1_T5: phase = 0.0
13.2781 	EXP 	grating_S1_T5: phase = 0.0
13.2928 	EXP 	grating_S1_T5: phase = 0.0
13.3094 	EXP 	grating_S1_T5: phase = 0.0
13.3264 	EXP 	grating_S1_T5: phase = 0.0
13.3429 	EXP 	grating_S1_T5: phase = 0.0
13.3595 	EXP 	grating_S1_T5: phase = 0.0
13.3758 	EXP 	grating_S1_T5: phase = 0.0
13.3925 	EXP 	grating_S1_T5: phase = 0.0
13.4092 	EXP 	grating_S1_T5: phase = 0.0
13.4258 	EXP 	grating_S1_T5: phase = 0.0
13.4420 	EXP 	grating_S1_T5: phase = 0.0
13.4587 	EXP 	grating_S1_T5: phase = 0.0
13.4754 	EXP 	grating_S1_T5: phase = 0.0
13.4928 	EXP 	grating_S1_T5: phase = 0.0
13.5097 	EXP 	grating_S1_T5: phase = 0.0
13.5252 	EXP 	grating_S1_T5: phase = 0.0
13.5430 	EXP 	grating_S1_T5: phase = 0.0
13.5585 	EXP 	grating_S1_T5: phase = 0.0
13.5757 	EXP 	grating_S1_T5: phase = 0.0
13.5944 	EXP 	grating_S1_T5: phase = 0.0
13.6092 	EXP 	grating_S1_T5: phase = 0.0
13.6257 	EXP 	grating_S1_T5: phase = 0.0
13.6422 	EXP 	grating_S1_T5: phase = 0.0
13.6588 	EXP 	grating_S1_T5: phase = 0.0
13.6754 	EXP 	grating_S1_T5: phase = 0.0
13.6926 	EXP 	grating_S1_T5: phase = 0.0
13.7092 	EXP 	grating_S1_T5: phase = 0.0
13.7254 	EXP 	grating_S1_T5: phase = 0.0
13.7427 	EXP 	grating_S1_T5: phase = 0.0
13.7587 	EXP 	grating_S1_T5: phase = 0.0
13.7762 	EXP 	grating_S1_T5: phase = 0.0
13.7923 	EXP 	grating_S1_T5: phase = 0.0
13.8092 	EXP 	grating_S1_T5: phase = 0.0
13.8258 	EXP 	grating_S1_T5: phase = 0.0
13.8419 	EXP 	grating_S1_T5: phase = 0.0
13.8593 	EXP 	grating_S1_T5: phase = 0.0
13.8752 	EXP 	grating_S1_T5: phase = 0.0
13.8930 	EXP 	grating_S1_T5: phase = 0.0
13.9112 	EXP 	grating_S1_T5: phase = 0.0
13.9256 	EXP 	grating_S1_T5: phase = 0.0
13.9429 	EXP 	grating_S1_T5: phase = 0.0
13.9588 	EXP 	grating_S1_T5: phase = 0.0
13.9905 	EXP 	grating_S1_T5: phase = 0.0
14.0091 	EXP 	grating_S1_T5: phase = 0.0
14.0407 	EXP 	grating_S1_T5: phase = 0.0
14.0581 	EXP 	grating_S1_T5: phase = 0.0
14.0755 	EXP 	grating_S1_T5: phase = 0.0
14.1082 	EXP 	grating_S1_T5: phase = 0.0
14.1258 	EXP 	grating_S1_T5: phase = 0.0
14.1582 	EXP 	grating_S1_T5: phase = 0.0
14.1748 	EXP 	grating_S1_T5: phase = 0.0
14.1916 	EXP 	grating_S1_T5: phase = 0.0
14.2082 	EXP 	grating_S1_T5: phase = 0.0
14.2269 	EXP 	grating_S1_T5: phase = 0.0
14.2420 	EXP 	grating_S1_T5: phase = 0.0
14.2582 	EXP 	grating_S1_T5: phase = 0.0
14.2748 	EXP 	grating_S1_T5: phase = 0.0
14.3080 	EXP 	grating_S1_T5: phase = 0.0
14.3256 	EXP 	grating_S1_T5: phase = 0.0
14.3418 	EXP 	grating_S1_T5: phase = 0.0
14.3585 	EXP 	grating_S1_T5: phase = 0.0
14.3753 	EXP 	grating_S1_T5: phase = 0.0
14.3918 	EXP 	grating_S1_T5: phase = 0.0
14.4090 	EXP 	grating_S1_T5: phase = 0.0
14.4249 	EXP 	grating_S1_T5: phase = 0.0
14.4419 	EXP 	grating_S1_T5: phase = 0.0
14.4588 	EXP 	grating_S1_T5: phase = 0.0
14.4757 	EXP 	grating_S1_T5: phase = 0.0
14.4923 	EXP 	grating_S1_T5: phase = 0.0
14.5091 	EXP 	grating_S1_T5: phase = 0.0
14.5258 	EXP 	grating_S1_T5: phase = 0.0
14.5439 	EXP 	grating_S1_T5: phase = 0.0
14.5592 	EXP 	grating_S1_T5: phase = 0.0
14.5758 	EXP 	grating_S1_T5: phase = 0.0
14.5926 	EXP 	grating_S1_T5: phase = 0.0
14.6092 	EXP 	grating_S1_T5: phase = 0.0
14.6259 	EXP 	grating_S1_T5: phase = 0.0
14.6430 	EXP 	grating_S1_T5: phase = 0.0
14.6594 	EXP 	grating_S1_T5: phase = 0.0
14.6762 	EXP 	grating_S1_T5: phase = 0.0
14.6926 	EXP 	grating_S1_T5: phase = 0.0
14.6982 	DATA 	Keypress: escape
14.9850 	EXP 	window1: mouseVisible = True
