6.8989 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.5773 	EXP 	grating_S1_T5: phase = 180.0
9.5941 	EXP 	grating_S1_T5: phase = 180.0
9.6114 	EXP 	grating_S1_T5: phase = 180.0
9.6281 	EXP 	grating_S1_T5: phase = 180.0
9.6448 	EXP 	grating_S1_T5: phase = 180.0
9.6614 	EXP 	grating_S1_T5: phase = 180.0
9.6775 	EXP 	grating_S1_T5: phase = 180.0
9.6942 	EXP 	grating_S1_T5: phase = 180.0
9.7110 	EXP 	grating_S1_T5: phase = 180.0
9.7278 	EXP 	grating_S1_T5: phase = 180.0
9.7445 	EXP 	grating_S1_T5: phase = 180.0
9.7612 	EXP 	grating_S1_T5: phase = 180.0
9.7785 	EXP 	grating_S1_T5: phase = 180.0
9.7944 	EXP 	grating_S1_T5: phase = 180.0
9.8113 	EXP 	grating_S1_T5: phase = 180.0
9.8280 	EXP 	grating_S1_T5: phase = 180.0
9.8446 	EXP 	grating_S1_T5: phase = 180.0
9.8614 	EXP 	grating_S1_T5: phase = 180.0
9.8784 	EXP 	grating_S1_T5: phase = 180.0
9.8948 	EXP 	grating_S1_T5: phase = 0.0
9.9115 	EXP 	grating_S1_T5: phase = 0.0
9.9281 	EXP 	grating_S1_T5: phase = 0.0
9.9448 	EXP 	grating_S1_T5: phase = 0.0
9.9616 	EXP 	grating_S1_T5: phase = 0.0
9.9785 	EXP 	grating_S1_T5: phase = 0.0
9.9940 	EXP 	grating_S1_T5: phase = 0.0
10.0108 	EXP 	grating_S1_T5: phase = 0.0
10.0276 	EXP 	grating_S1_T5: phase = 0.0
10.0443 	EXP 	grating_S1_T5: phase = 0.0
10.0610 	EXP 	grating_S1_T5: phase = 0.0
10.0774 	EXP 	grating_S1_T5: phase = 0.0
10.0947 	EXP 	grating_S1_T5: phase = 0.0
10.1118 	EXP 	grating_S1_T5: phase = 0.0
10.1276 	EXP 	grating_S1_T5: phase = 0.0
10.1448 	EXP 	grating_S1_T5: phase = 0.0
10.1611 	EXP 	grating_S1_T5: phase = 0.0
10.1778 	EXP 	grating_S1_T5: phase = 0.0
10.1961 	EXP 	grating_S1_T5: phase = 0.0
10.2107 	EXP 	grating_S1_T5: phase = 0.0
10.2281 	EXP 	grating_S1_T5: phase = 0.0
10.2447 	EXP 	grating_S1_T5: phase = 0.0
10.2614 	EXP 	grating_S1_T5: phase = 0.0
10.2783 	EXP 	grating_S1_T5: phase = 0.0
10.2949 	EXP 	grating_S1_T5: phase = 0.0
10.3114 	EXP 	grating_S1_T5: phase = 0.0
10.3281 	EXP 	grating_S1_T5: phase = 0.0
10.3449 	EXP 	grating_S1_T5: phase = 0.0
10.3617 	EXP 	grating_S1_T5: phase = 0.0
10.3784 	EXP 	grating_S1_T5: phase = 0.0
10.3952 	EXP 	grating_S1_T5: phase = 180.0
10.4113 	EXP 	grating_S1_T5: phase = 180.0
10.4283 	EXP 	grating_S1_T5: phase = 180.0
10.4451 	EXP 	grating_S1_T5: phase = 180.0
10.4617 	EXP 	grating_S1_T5: phase = 180.0
10.4774 	EXP 	grating_S1_T5: phase = 180.0
10.4943 	EXP 	grating_S1_T5: phase = 180.0
10.5132 	EXP 	grating_S1_T5: phase = 180.0
10.5277 	EXP 	grating_S1_T5: phase = 180.0
10.5446 	EXP 	grating_S1_T5: phase = 180.0
10.5613 	EXP 	grating_S1_T5: phase = 180.0
10.5779 	EXP 	grating_S1_T5: phase = 180.0
10.6092 	EXP 	grating_S1_T5: phase = 180.0
10.6280 	EXP 	grating_S1_T5: phase = 180.0
10.6603 	EXP 	grating_S1_T5: phase = 180.0
10.6771 	EXP 	grating_S1_T5: phase = 180.0
10.6946 	EXP 	grating_S1_T5: phase = 180.0
10.7267 	EXP 	grating_S1_T5: phase = 180.0
10.7437 	EXP 	grating_S1_T5: phase = 180.0
10.7604 	EXP 	grating_S1_T5: phase = 180.0
10.7775 	EXP 	grating_S1_T5: phase = 180.0
10.7938 	EXP 	grating_S1_T5: phase = 180.0
10.8105 	EXP 	grating_S1_T5: phase = 180.0
10.8273 	EXP 	grating_S1_T5: phase = 180.0
10.8439 	EXP 	grating_S1_T5: phase = 180.0
10.8607 	EXP 	grating_S1_T5: phase = 180.0
10.8778 	EXP 	grating_S1_T5: phase = 180.0
10.8941 	EXP 	grating_S1_T5: phase = 0.0
10.9105 	EXP 	grating_S1_T5: phase = 0.0
10.9309 	EXP 	grating_S1_T5: phase = 0.0
10.9442 	EXP 	grating_S1_T5: phase = 0.0
10.9605 	EXP 	grating_S1_T5: phase = 0.0
10.9777 	EXP 	grating_S1_T5: phase = 0.0
10.9939 	EXP 	grating_S1_T5: phase = 0.0
11.0112 	EXP 	grating_S1_T5: phase = 0.0
11.0272 	EXP 	grating_S1_T5: phase = 0.0
11.0444 	EXP 	grating_S1_T5: phase = 0.0
11.0613 	EXP 	grating_S1_T5: phase = 0.0
11.0782 	EXP 	grating_S1_T5: phase = 0.0
11.0949 	EXP 	grating_S1_T5: phase = 0.0
11.1113 	EXP 	grating_S1_T5: phase = 0.0
11.1281 	EXP 	grating_S1_T5: phase = 0.0
11.1449 	EXP 	grating_S1_T5: phase = 0.0
11.1615 	EXP 	grating_S1_T5: phase = 0.0
11.1778 	EXP 	grating_S1_T5: phase = 0.0
11.1949 	EXP 	grating_S1_T5: phase = 0.0
11.2115 	EXP 	grating_S1_T5: phase = 0.0
11.2284 	EXP 	grating_S1_T5: phase = 0.0
11.2452 	EXP 	grating_S1_T5: phase = 0.0
11.2616 	EXP 	grating_S1_T5: phase = 0.0
11.2785 	EXP 	grating_S1_T5: phase = 0.0
11.2952 	EXP 	grating_S1_T5: phase = 0.0
11.3119 	EXP 	grating_S1_T5: phase = 0.0
11.3284 	EXP 	grating_S1_T5: phase = 0.0
11.3453 	EXP 	grating_S1_T5: phase = 0.0
11.3616 	EXP 	grating_S1_T5: phase = 0.0
11.3787 	EXP 	grating_S1_T5: phase = 0.0
11.3950 	EXP 	grating_S1_T5: phase = 180.0
11.4111 	EXP 	grating_S1_T5: phase = 180.0
11.4283 	EXP 	grating_S1_T5: phase = 180.0
11.4444 	EXP 	grating_S1_T5: phase = 180.0
11.4616 	EXP 	grating_S1_T5: phase = 180.0
11.4779 	EXP 	grating_S1_T5: phase = 180.0
11.4950 	EXP 	grating_S1_T5: phase = 180.0
11.5113 	EXP 	grating_S1_T5: phase = 180.0
11.5283 	EXP 	grating_S1_T5: phase = 180.0
11.5448 	EXP 	grating_S1_T5: phase = 180.0
11.5629 	EXP 	grating_S1_T5: phase = 180.0
11.5782 	EXP 	grating_S1_T5: phase = 180.0
11.5952 	EXP 	grating_S1_T5: phase = 180.0
11.6115 	EXP 	grating_S1_T5: phase = 180.0
11.6283 	EXP 	grating_S1_T5: phase = 180.0
11.6450 	EXP 	grating_S1_T5: phase = 180.0
11.6619 	EXP 	grating_S1_T5: phase = 180.0
11.6777 	EXP 	grating_S1_T5: phase = 180.0
11.6951 	EXP 	grating_S1_T5: phase = 180.0
11.7120 	EXP 	grating_S1_T5: phase = 180.0
11.7284 	EXP 	grating_S1_T5: phase = 180.0
11.7452 	EXP 	grating_S1_T5: phase = 180.0
11.7620 	EXP 	grating_S1_T5: phase = 180.0
11.7780 	EXP 	grating_S1_T5: phase = 180.0
11.7950 	EXP 	grating_S1_T5: phase = 180.0
11.8118 	EXP 	grating_S1_T5: phase = 180.0
11.8287 	EXP 	grating_S1_T5: phase = 180.0
11.8450 	EXP 	grating_S1_T5: phase = 180.0
11.8618 	EXP 	grating_S1_T5: phase = 180.0
11.8800 	EXP 	grating_S1_T5: phase = 180.0
11.8947 	EXP 	grating_S1_T5: phase = 0.0
11.9117 	EXP 	grating_S1_T5: phase = 0.0
11.9283 	EXP 	grating_S1_T5: phase = 0.0
11.9450 	EXP 	grating_S1_T5: phase = 0.0
11.9621 	EXP 	grating_S1_T5: phase = 0.0
11.9783 	EXP 	grating_S1_T5: phase = 0.0
11.9950 	EXP 	grating_S1_T5: phase = 0.0
12.0117 	EXP 	grating_S1_T5: phase = 0.0
12.0285 	EXP 	grating_S1_T5: phase = 0.0
12.0455 	EXP 	grating_S1_T5: phase = 0.0
12.0617 	EXP 	grating_S1_T5: phase = 0.0
12.0779 	EXP 	grating_S1_T5: phase = 0.0
12.0949 	EXP 	grating_S1_T5: phase = 0.0
12.1114 	EXP 	grating_S1_T5: phase = 0.0
12.1285 	EXP 	grating_S1_T5: phase = 0.0
12.1448 	EXP 	grating_S1_T5: phase = 0.0
12.1616 	EXP 	grating_S1_T5: phase = 0.0
12.1782 	EXP 	grating_S1_T5: phase = 0.0
12.1964 	EXP 	grating_S1_T5: phase = 0.0
12.2116 	EXP 	grating_S1_T5: phase = 0.0
12.2284 	EXP 	grating_S1_T5: phase = 0.0
12.2448 	EXP 	grating_S1_T5: phase = 0.0
12.2616 	EXP 	grating_S1_T5: phase = 0.0
12.2776 	EXP 	grating_S1_T5: phase = 0.0
12.2949 	EXP 	grating_S1_T5: phase = 0.0
12.3112 	EXP 	grating_S1_T5: phase = 0.0
12.3281 	EXP 	grating_S1_T5: phase = 0.0
12.3449 	EXP 	grating_S1_T5: phase = 0.0
12.3614 	EXP 	grating_S1_T5: phase = 0.0
12.3783 	EXP 	grating_S1_T5: phase = 0.0
12.3950 	EXP 	grating_S1_T5: phase = 180.0
12.4109 	EXP 	grating_S1_T5: phase = 180.0
12.4282 	EXP 	grating_S1_T5: phase = 180.0
12.4449 	EXP 	grating_S1_T5: phase = 180.0
12.4615 	EXP 	grating_S1_T5: phase = 180.0
12.4784 	EXP 	grating_S1_T5: phase = 180.0
12.4944 	EXP 	grating_S1_T5: phase = 180.0
12.5123 	EXP 	grating_S1_T5: phase = 180.0
12.5283 	EXP 	grating_S1_T5: phase = 180.0
12.5449 	EXP 	grating_S1_T5: phase = 180.0
12.5615 	EXP 	grating_S1_T5: phase = 180.0
12.5775 	EXP 	grating_S1_T5: phase = 180.0
12.5951 	EXP 	grating_S1_T5: phase = 180.0
12.6113 	EXP 	grating_S1_T5: phase = 180.0
12.6282 	EXP 	grating_S1_T5: phase = 180.0
12.6449 	EXP 	grating_S1_T5: phase = 180.0
12.6615 	EXP 	grating_S1_T5: phase = 180.0
12.6783 	EXP 	grating_S1_T5: phase = 180.0
12.6947 	EXP 	grating_S1_T5: phase = 180.0
12.7114 	EXP 	grating_S1_T5: phase = 180.0
12.7282 	EXP 	grating_S1_T5: phase = 180.0
12.7447 	EXP 	grating_S1_T5: phase = 180.0
12.7615 	EXP 	grating_S1_T5: phase = 180.0
12.7783 	EXP 	grating_S1_T5: phase = 180.0
12.7945 	EXP 	grating_S1_T5: phase = 180.0
12.8111 	EXP 	grating_S1_T5: phase = 180.0
12.8293 	EXP 	grating_S1_T5: phase = 180.0
12.8448 	EXP 	grating_S1_T5: phase = 180.0
12.8615 	EXP 	grating_S1_T5: phase = 180.0
12.8782 	EXP 	grating_S1_T5: phase = 180.0
12.8949 	EXP 	grating_S1_T5: phase = 0.0
12.9115 	EXP 	grating_S1_T5: phase = 0.0
12.9283 	EXP 	grating_S1_T5: phase = 0.0
12.9447 	EXP 	grating_S1_T5: phase = 0.0
12.9615 	EXP 	grating_S1_T5: phase = 0.0
12.9781 	EXP 	grating_S1_T5: phase = 0.0
12.9949 	EXP 	grating_S1_T5: phase = 0.0
13.0115 	EXP 	grating_S1_T5: phase = 0.0
13.0282 	EXP 	grating_S1_T5: phase = 0.0
13.0441 	EXP 	grating_S1_T5: phase = 0.0
13.0609 	EXP 	grating_S1_T5: phase = 0.0
13.0776 	EXP 	grating_S1_T5: phase = 0.0
13.0949 	EXP 	grating_S1_T5: phase = 0.0
13.1115 	EXP 	grating_S1_T5: phase = 0.0
13.1283 	EXP 	grating_S1_T5: phase = 0.0
13.1460 	EXP 	grating_S1_T5: phase = 0.0
13.1616 	EXP 	grating_S1_T5: phase = 0.0
13.1783 	EXP 	grating_S1_T5: phase = 0.0
13.1947 	EXP 	grating_S1_T5: phase = 0.0
13.2115 	EXP 	grating_S1_T5: phase = 0.0
13.2283 	EXP 	grating_S1_T5: phase = 0.0
13.2449 	EXP 	grating_S1_T5: phase = 0.0
13.2614 	EXP 	grating_S1_T5: phase = 0.0
13.2783 	EXP 	grating_S1_T5: phase = 0.0
13.2948 	EXP 	grating_S1_T5: phase = 0.0
13.3119 	EXP 	grating_S1_T5: phase = 0.0
13.3275 	EXP 	grating_S1_T5: phase = 0.0
13.3448 	EXP 	grating_S1_T5: phase = 0.0
13.3618 	EXP 	grating_S1_T5: phase = 0.0
13.3781 	EXP 	grating_S1_T5: phase = 0.0
13.3949 	EXP 	grating_S1_T5: phase = 180.0
13.4114 	EXP 	grating_S1_T5: phase = 180.0
13.4281 	EXP 	grating_S1_T5: phase = 180.0
13.4449 	EXP 	grating_S1_T5: phase = 180.0
13.4629 	EXP 	grating_S1_T5: phase = 180.0
13.4788 	EXP 	grating_S1_T5: phase = 180.0
13.4958 	EXP 	grating_S1_T5: phase = 180.0
13.5116 	EXP 	grating_S1_T5: phase = 180.0
13.5285 	EXP 	grating_S1_T5: phase = 180.0
13.5454 	EXP 	grating_S1_T5: phase = 180.0
13.5616 	EXP 	grating_S1_T5: phase = 180.0
13.5775 	EXP 	grating_S1_T5: phase = 180.0
13.5949 	EXP 	grating_S1_T5: phase = 180.0
13.6115 	EXP 	grating_S1_T5: phase = 180.0
13.6283 	EXP 	grating_S1_T5: phase = 180.0
13.6450 	EXP 	grating_S1_T5: phase = 180.0
13.6623 	EXP 	grating_S1_T5: phase = 180.0
13.6784 	EXP 	grating_S1_T5: phase = 180.0
13.6950 	EXP 	grating_S1_T5: phase = 180.0
13.7121 	EXP 	grating_S1_T5: phase = 180.0
13.7278 	EXP 	grating_S1_T5: phase = 180.0
13.7449 	EXP 	grating_S1_T5: phase = 180.0
13.7619 	EXP 	grating_S1_T5: phase = 180.0
13.7808 	EXP 	grating_S1_T5: phase = 180.0
13.7950 	EXP 	grating_S1_T5: phase = 180.0
13.8120 	EXP 	grating_S1_T5: phase = 180.0
13.8283 	EXP 	grating_S1_T5: phase = 180.0
13.8449 	EXP 	grating_S1_T5: phase = 180.0
13.8615 	EXP 	grating_S1_T5: phase = 180.0
13.8776 	EXP 	grating_S1_T5: phase = 180.0
13.8947 	EXP 	grating_S1_T5: phase = 0.0
13.9114 	EXP 	grating_S1_T5: phase = 0.0
13.9280 	EXP 	grating_S1_T5: phase = 0.0
13.9450 	EXP 	grating_S1_T5: phase = 0.0
13.9616 	EXP 	grating_S1_T5: phase = 0.0
13.9783 	EXP 	grating_S1_T5: phase = 0.0
13.9940 	EXP 	grating_S1_T5: phase = 0.0
14.0114 	EXP 	grating_S1_T5: phase = 0.0
14.0281 	EXP 	grating_S1_T5: phase = 0.0
14.0449 	EXP 	grating_S1_T5: phase = 0.0
14.0619 	EXP 	grating_S1_T5: phase = 0.0
14.0783 	EXP 	grating_S1_T5: phase = 0.0
14.0963 	EXP 	grating_S1_T5: phase = 0.0
14.1121 	EXP 	grating_S1_T5: phase = 0.0
14.1282 	EXP 	grating_S1_T5: phase = 0.0
14.1451 	EXP 	grating_S1_T5: phase = 0.0
14.1618 	EXP 	grating_S1_T5: phase = 0.0
14.1785 	EXP 	grating_S1_T5: phase = 0.0
14.1955 	EXP 	grating_S1_T5: phase = 0.0
14.2118 	EXP 	grating_S1_T5: phase = 0.0
14.2286 	EXP 	grating_S1_T5: phase = 0.0
14.2451 	EXP 	grating_S1_T5: phase = 0.0
14.2612 	EXP 	grating_S1_T5: phase = 0.0
14.2787 	EXP 	grating_S1_T5: phase = 0.0
14.2946 	EXP 	grating_S1_T5: phase = 0.0
14.3118 	EXP 	grating_S1_T5: phase = 0.0
14.3282 	EXP 	grating_S1_T5: phase = 0.0
14.3453 	EXP 	grating_S1_T5: phase = 0.0
14.3618 	EXP 	grating_S1_T5: phase = 0.0
14.3782 	EXP 	grating_S1_T5: phase = 0.0
14.3952 	EXP 	grating_S1_T5: phase = 180.0
14.4142 	EXP 	grating_S1_T5: phase = 180.0
14.4279 	EXP 	grating_S1_T5: phase = 180.0
14.4448 	EXP 	grating_S1_T5: phase = 180.0
14.4614 	EXP 	grating_S1_T5: phase = 180.0
14.4781 	EXP 	grating_S1_T5: phase = 180.0
14.4947 	EXP 	grating_S1_T5: phase = 180.0
14.5115 	EXP 	grating_S1_T5: phase = 180.0
14.5280 	EXP 	grating_S1_T5: phase = 180.0
14.5448 	EXP 	grating_S1_T5: phase = 180.0
14.5615 	EXP 	grating_S1_T5: phase = 180.0
14.5781 	EXP 	grating_S1_T5: phase = 180.0
14.5947 	EXP 	grating_S1_T5: phase = 180.0
14.6114 	EXP 	grating_S1_T5: phase = 180.0
14.6276 	EXP 	grating_S1_T5: phase = 180.0
14.6448 	EXP 	grating_S1_T5: phase = 180.0
14.6614 	EXP 	grating_S1_T5: phase = 180.0
14.6783 	EXP 	grating_S1_T5: phase = 180.0
14.6945 	EXP 	grating_S1_T5: phase = 180.0
14.7114 	EXP 	grating_S1_T5: phase = 180.0
14.7290 	EXP 	grating_S1_T5: phase = 180.0
14.7447 	EXP 	grating_S1_T5: phase = 180.0
14.7611 	EXP 	grating_S1_T5: phase = 180.0
14.7781 	EXP 	grating_S1_T5: phase = 180.0
14.7947 	EXP 	grating_S1_T5: phase = 180.0
14.8115 	EXP 	grating_S1_T5: phase = 180.0
14.8282 	EXP 	grating_S1_T5: phase = 180.0
14.8448 	EXP 	grating_S1_T5: phase = 180.0
14.8614 	EXP 	grating_S1_T5: phase = 180.0
14.8780 	EXP 	grating_S1_T5: phase = 180.0
14.8947 	EXP 	grating_S1_T5: phase = 0.0
14.9113 	EXP 	grating_S1_T5: phase = 0.0
14.9281 	EXP 	grating_S1_T5: phase = 0.0
14.9445 	EXP 	grating_S1_T5: phase = 0.0
14.9614 	EXP 	grating_S1_T5: phase = 0.0
14.9780 	EXP 	grating_S1_T5: phase = 0.0
14.9943 	EXP 	grating_S1_T5: phase = 0.0
15.0115 	EXP 	grating_S1_T5: phase = 0.0
15.0278 	EXP 	grating_S1_T5: phase = 0.0
15.0461 	EXP 	grating_S1_T5: phase = 0.0
15.0613 	EXP 	grating_S1_T5: phase = 0.0
15.0775 	EXP 	grating_S1_T5: phase = 0.0
15.0951 	EXP 	grating_S1_T5: phase = 0.0
15.1116 	EXP 	grating_S1_T5: phase = 0.0
15.1287 	EXP 	grating_S1_T5: phase = 0.0
15.1446 	EXP 	grating_S1_T5: phase = 0.0
15.1614 	EXP 	grating_S1_T5: phase = 0.0
15.1786 	EXP 	grating_S1_T5: phase = 0.0
15.1949 	EXP 	grating_S1_T5: phase = 0.0
15.2122 	EXP 	grating_S1_T5: phase = 0.0
15.2277 	EXP 	grating_S1_T5: phase = 0.0
15.2449 	EXP 	grating_S1_T5: phase = 0.0
15.2617 	EXP 	grating_S1_T5: phase = 0.0
15.2784 	EXP 	grating_S1_T5: phase = 0.0
15.2952 	EXP 	grating_S1_T5: phase = 0.0
15.3125 	EXP 	grating_S1_T5: phase = 0.0
15.3284 	EXP 	grating_S1_T5: phase = 0.0
15.3454 	EXP 	grating_S1_T5: phase = 0.0
15.3632 	EXP 	grating_S1_T5: phase = 0.0
15.3779 	EXP 	grating_S1_T5: phase = 0.0
15.3950 	EXP 	grating_S1_T5: phase = 180.0
15.4110 	EXP 	grating_S1_T5: phase = 180.0
15.4280 	EXP 	grating_S1_T5: phase = 180.0
15.4449 	EXP 	grating_S1_T5: phase = 180.0
15.4619 	EXP 	grating_S1_T5: phase = 180.0
15.4777 	EXP 	grating_S1_T5: phase = 180.0
15.4948 	EXP 	grating_S1_T5: phase = 180.0
15.5120 	EXP 	grating_S1_T5: phase = 180.0
15.5286 	EXP 	grating_S1_T5: phase = 180.0
15.5453 	EXP 	grating_S1_T5: phase = 180.0
15.5615 	EXP 	grating_S1_T5: phase = 180.0
15.5790 	EXP 	grating_S1_T5: phase = 180.0
15.5955 	EXP 	grating_S1_T5: phase = 180.0
15.6117 	EXP 	grating_S1_T5: phase = 180.0
15.6290 	EXP 	grating_S1_T5: phase = 180.0
15.6453 	EXP 	grating_S1_T5: phase = 180.0
15.6620 	EXP 	grating_S1_T5: phase = 180.0
15.6809 	EXP 	grating_S1_T5: phase = 180.0
15.6950 	EXP 	grating_S1_T5: phase = 180.0
15.7117 	EXP 	grating_S1_T5: phase = 180.0
15.7290 	EXP 	grating_S1_T5: phase = 180.0
15.7445 	EXP 	grating_S1_T5: phase = 180.0
15.7616 	EXP 	grating_S1_T5: phase = 180.0
15.7782 	EXP 	grating_S1_T5: phase = 180.0
15.7959 	EXP 	grating_S1_T5: phase = 180.0
15.8125 	EXP 	grating_S1_T5: phase = 180.0
15.8282 	EXP 	grating_S1_T5: phase = 180.0
15.8458 	EXP 	grating_S1_T5: phase = 180.0
