6.8311 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.3987 	EXP 	grating_S1_T5: phase = 1.0
9.4155 	EXP 	grating_S1_T5: phase = 1.0
9.4319 	EXP 	grating_S1_T5: phase = 1.0
9.4487 	EXP 	grating_S1_T5: phase = 1.0
9.4654 	EXP 	grating_S1_T5: phase = 1.0
9.4821 	EXP 	grating_S1_T5: phase = 1.0
9.4989 	EXP 	grating_S1_T5: phase = 1.0
9.5156 	EXP 	grating_S1_T5: phase = 1.0
9.5316 	EXP 	grating_S1_T5: phase = 1.0
9.5486 	EXP 	grating_S1_T5: phase = 1.0
9.5655 	EXP 	grating_S1_T5: phase = 1.0
9.5819 	EXP 	grating_S1_T5: phase = 1.0
9.5987 	EXP 	grating_S1_T5: phase = 1.0
9.6154 	EXP 	grating_S1_T5: phase = 1.0
9.6333 	EXP 	grating_S1_T5: phase = 1.0
9.6486 	EXP 	grating_S1_T5: phase = 1.0
9.6655 	EXP 	grating_S1_T5: phase = 1.0
9.6818 	EXP 	grating_S1_T5: phase = 1.0
9.6986 	EXP 	grating_S1_T5: phase = 1.0
9.7152 	EXP 	grating_S1_T5: phase = 1.0
9.7319 	EXP 	grating_S1_T5: phase = 1.0
9.7487 	EXP 	grating_S1_T5: phase = 1.0
9.7652 	EXP 	grating_S1_T5: phase = 1.0
9.7819 	EXP 	grating_S1_T5: phase = 1.0
9.7987 	EXP 	grating_S1_T5: phase = 1.0
9.8153 	EXP 	grating_S1_T5: phase = 1.0
9.8320 	EXP 	grating_S1_T5: phase = 0.0
9.8489 	EXP 	grating_S1_T5: phase = 0.0
9.8649 	EXP 	grating_S1_T5: phase = 0.0
9.8819 	EXP 	grating_S1_T5: phase = 0.0
9.8980 	EXP 	grating_S1_T5: phase = 0.0
9.9153 	EXP 	grating_S1_T5: phase = 0.0
9.9320 	EXP 	grating_S1_T5: phase = 0.0
9.9495 	EXP 	grating_S1_T5: phase = 0.0
9.9647 	EXP 	grating_S1_T5: phase = 0.0
9.9819 	EXP 	grating_S1_T5: phase = 0.0
9.9987 	EXP 	grating_S1_T5: phase = 0.0
10.0154 	EXP 	grating_S1_T5: phase = 0.0
10.0319 	EXP 	grating_S1_T5: phase = 0.0
10.0481 	EXP 	grating_S1_T5: phase = 0.0
10.0652 	EXP 	grating_S1_T5: phase = 0.0
10.0820 	EXP 	grating_S1_T5: phase = 0.0
10.0986 	EXP 	grating_S1_T5: phase = 0.0
10.1154 	EXP 	grating_S1_T5: phase = 0.0
10.1319 	EXP 	grating_S1_T5: phase = 0.0
10.1486 	EXP 	grating_S1_T5: phase = 0.0
10.1648 	EXP 	grating_S1_T5: phase = 0.0
10.1819 	EXP 	grating_S1_T5: phase = 0.0
10.1982 	EXP 	grating_S1_T5: phase = 0.0
10.2153 	EXP 	grating_S1_T5: phase = 0.0
10.2318 	EXP 	grating_S1_T5: phase = 0.0
10.2485 	EXP 	grating_S1_T5: phase = 0.0
10.2669 	EXP 	grating_S1_T5: phase = 0.0
10.2820 	EXP 	grating_S1_T5: phase = 0.0
10.2986 	EXP 	grating_S1_T5: phase = 0.0
10.3153 	EXP 	grating_S1_T5: phase = 0.0
10.3320 	EXP 	grating_S1_T5: phase = 1.0
10.3486 	EXP 	grating_S1_T5: phase = 1.0
10.3653 	EXP 	grating_S1_T5: phase = 1.0
10.3819 	EXP 	grating_S1_T5: phase = 1.0
10.3986 	EXP 	grating_S1_T5: phase = 1.0
10.4153 	EXP 	grating_S1_T5: phase = 1.0
10.4319 	EXP 	grating_S1_T5: phase = 1.0
10.4485 	EXP 	grating_S1_T5: phase = 1.0
10.4653 	EXP 	grating_S1_T5: phase = 1.0
10.4814 	EXP 	grating_S1_T5: phase = 1.0
10.4984 	EXP 	grating_S1_T5: phase = 1.0
10.5148 	EXP 	grating_S1_T5: phase = 1.0
10.5317 	EXP 	grating_S1_T5: phase = 1.0
10.5487 	EXP 	grating_S1_T5: phase = 1.0
10.5652 	EXP 	grating_S1_T5: phase = 1.0
10.5834 	EXP 	grating_S1_T5: phase = 1.0
10.5982 	EXP 	grating_S1_T5: phase = 1.0
10.6151 	EXP 	grating_S1_T5: phase = 1.0
10.6318 	EXP 	grating_S1_T5: phase = 1.0
10.6487 	EXP 	grating_S1_T5: phase = 1.0
10.6652 	EXP 	grating_S1_T5: phase = 1.0
10.6821 	EXP 	grating_S1_T5: phase = 1.0
10.6987 	EXP 	grating_S1_T5: phase = 1.0
10.7154 	EXP 	grating_S1_T5: phase = 1.0
10.7320 	EXP 	grating_S1_T5: phase = 1.0
10.7487 	EXP 	grating_S1_T5: phase = 1.0
10.7650 	EXP 	grating_S1_T5: phase = 1.0
10.7815 	EXP 	grating_S1_T5: phase = 1.0
10.7986 	EXP 	grating_S1_T5: phase = 1.0
10.8152 	EXP 	grating_S1_T5: phase = 1.0
10.8317 	EXP 	grating_S1_T5: phase = 0.0
10.8484 	EXP 	grating_S1_T5: phase = 0.0
10.8652 	EXP 	grating_S1_T5: phase = 0.0
10.8817 	EXP 	grating_S1_T5: phase = 0.0
10.9000 	EXP 	grating_S1_T5: phase = 0.0
10.9149 	EXP 	grating_S1_T5: phase = 0.0
10.9316 	EXP 	grating_S1_T5: phase = 0.0
10.9485 	EXP 	grating_S1_T5: phase = 0.0
10.9653 	EXP 	grating_S1_T5: phase = 0.0
10.9821 	EXP 	grating_S1_T5: phase = 0.0
10.9986 	EXP 	grating_S1_T5: phase = 0.0
11.0153 	EXP 	grating_S1_T5: phase = 0.0
11.0320 	EXP 	grating_S1_T5: phase = 0.0
11.0487 	EXP 	grating_S1_T5: phase = 0.0
11.0653 	EXP 	grating_S1_T5: phase = 0.0
11.0819 	EXP 	grating_S1_T5: phase = 0.0
11.0980 	EXP 	grating_S1_T5: phase = 0.0
11.1153 	EXP 	grating_S1_T5: phase = 0.0
11.1320 	EXP 	grating_S1_T5: phase = 0.0
11.1486 	EXP 	grating_S1_T5: phase = 0.0
11.1653 	EXP 	grating_S1_T5: phase = 0.0
11.1820 	EXP 	grating_S1_T5: phase = 0.0
11.1984 	EXP 	grating_S1_T5: phase = 0.0
11.2162 	EXP 	grating_S1_T5: phase = 0.0
11.2319 	EXP 	grating_S1_T5: phase = 0.0
11.2482 	EXP 	grating_S1_T5: phase = 0.0
11.2651 	EXP 	grating_S1_T5: phase = 0.0
11.2818 	EXP 	grating_S1_T5: phase = 0.0
11.2985 	EXP 	grating_S1_T5: phase = 0.0
11.3153 	EXP 	grating_S1_T5: phase = 0.0
11.3318 	EXP 	grating_S1_T5: phase = 1.0
11.3487 	EXP 	grating_S1_T5: phase = 1.0
11.3651 	EXP 	grating_S1_T5: phase = 1.0
11.3815 	EXP 	grating_S1_T5: phase = 1.0
11.3984 	EXP 	grating_S1_T5: phase = 1.0
11.4153 	EXP 	grating_S1_T5: phase = 1.0
11.4314 	EXP 	grating_S1_T5: phase = 1.0
11.4486 	EXP 	grating_S1_T5: phase = 1.0
11.4653 	EXP 	grating_S1_T5: phase = 1.0
11.4820 	EXP 	grating_S1_T5: phase = 1.0
11.4986 	EXP 	grating_S1_T5: phase = 1.0
11.5157 	EXP 	grating_S1_T5: phase = 1.0
11.5326 	EXP 	grating_S1_T5: phase = 1.0
11.5479 	EXP 	grating_S1_T5: phase = 1.0
11.5648 	EXP 	grating_S1_T5: phase = 1.0
11.5816 	EXP 	grating_S1_T5: phase = 1.0
11.5983 	EXP 	grating_S1_T5: phase = 1.0
11.6150 	EXP 	grating_S1_T5: phase = 1.0
11.6317 	EXP 	grating_S1_T5: phase = 1.0
11.6484 	EXP 	grating_S1_T5: phase = 1.0
11.6650 	EXP 	grating_S1_T5: phase = 1.0
11.6817 	EXP 	grating_S1_T5: phase = 1.0
11.6985 	EXP 	grating_S1_T5: phase = 1.0
11.7151 	EXP 	grating_S1_T5: phase = 1.0
11.7319 	EXP 	grating_S1_T5: phase = 1.0
11.7478 	EXP 	grating_S1_T5: phase = 1.0
11.7653 	EXP 	grating_S1_T5: phase = 1.0
11.7819 	EXP 	grating_S1_T5: phase = 1.0
11.7986 	EXP 	grating_S1_T5: phase = 1.0
11.8155 	EXP 	grating_S1_T5: phase = 1.0
11.8322 	EXP 	grating_S1_T5: phase = 0.0
11.8498 	EXP 	grating_S1_T5: phase = 0.0
11.8652 	EXP 	grating_S1_T5: phase = 0.0
11.8823 	EXP 	grating_S1_T5: phase = 0.0
11.8990 	EXP 	grating_S1_T5: phase = 0.0
11.9157 	EXP 	grating_S1_T5: phase = 0.0
11.9323 	EXP 	grating_S1_T5: phase = 0.0
11.9482 	EXP 	grating_S1_T5: phase = 0.0
11.9647 	EXP 	grating_S1_T5: phase = 0.0
11.9815 	EXP 	grating_S1_T5: phase = 0.0
11.9983 	EXP 	grating_S1_T5: phase = 0.0
12.0147 	EXP 	grating_S1_T5: phase = 0.0
12.0323 	EXP 	grating_S1_T5: phase = 0.0
12.0482 	EXP 	grating_S1_T5: phase = 0.0
12.0658 	EXP 	grating_S1_T5: phase = 0.0
12.0971 	EXP 	grating_S1_T5: phase = 0.0
12.1151 	EXP 	grating_S1_T5: phase = 0.0
12.1464 	EXP 	grating_S1_T5: phase = 0.0
12.1658 	EXP 	grating_S1_T5: phase = 0.0
12.1816 	EXP 	grating_S1_T5: phase = 0.0
12.1974 	EXP 	grating_S1_T5: phase = 0.0
12.2142 	EXP 	grating_S1_T5: phase = 0.0
12.2309 	EXP 	grating_S1_T5: phase = 0.0
12.2475 	EXP 	grating_S1_T5: phase = 0.0
12.2644 	EXP 	grating_S1_T5: phase = 0.0
12.2970 	EXP 	grating_S1_T5: phase = 0.0
12.3144 	EXP 	grating_S1_T5: phase = 0.0
12.3310 	EXP 	grating_S1_T5: phase = 1.0
12.3477 	EXP 	grating_S1_T5: phase = 1.0
12.3644 	EXP 	grating_S1_T5: phase = 1.0
12.3814 	EXP 	grating_S1_T5: phase = 1.0
12.3977 	EXP 	grating_S1_T5: phase = 1.0
12.4146 	EXP 	grating_S1_T5: phase = 1.0
12.4310 	EXP 	grating_S1_T5: phase = 1.0
12.4481 	EXP 	grating_S1_T5: phase = 1.0
12.4642 	EXP 	grating_S1_T5: phase = 1.0
12.4821 	EXP 	grating_S1_T5: phase = 1.0
12.4982 	EXP 	grating_S1_T5: phase = 1.0
12.5150 	EXP 	grating_S1_T5: phase = 1.0
12.5310 	EXP 	grating_S1_T5: phase = 1.0
12.5476 	EXP 	grating_S1_T5: phase = 1.0
12.5655 	EXP 	grating_S1_T5: phase = 1.0
12.5818 	EXP 	grating_S1_T5: phase = 1.0
12.5987 	EXP 	grating_S1_T5: phase = 1.0
12.6153 	EXP 	grating_S1_T5: phase = 1.0
12.6321 	EXP 	grating_S1_T5: phase = 1.0
12.6489 	EXP 	grating_S1_T5: phase = 1.0
12.6653 	EXP 	grating_S1_T5: phase = 1.0
12.6820 	EXP 	grating_S1_T5: phase = 1.0
12.6980 	EXP 	grating_S1_T5: phase = 1.0
12.7155 	EXP 	grating_S1_T5: phase = 1.0
12.7321 	EXP 	grating_S1_T5: phase = 1.0
12.7489 	EXP 	grating_S1_T5: phase = 1.0
12.7655 	EXP 	grating_S1_T5: phase = 1.0
12.7824 	EXP 	grating_S1_T5: phase = 1.0
12.8003 	EXP 	grating_S1_T5: phase = 1.0
12.8155 	EXP 	grating_S1_T5: phase = 1.0
12.8324 	EXP 	grating_S1_T5: phase = 0.0
12.8482 	EXP 	grating_S1_T5: phase = 0.0
12.8650 	EXP 	grating_S1_T5: phase = 0.0
12.8826 	EXP 	grating_S1_T5: phase = 0.0
12.8990 	EXP 	grating_S1_T5: phase = 0.0
12.9159 	EXP 	grating_S1_T5: phase = 0.0
12.9322 	EXP 	grating_S1_T5: phase = 0.0
12.9483 	EXP 	grating_S1_T5: phase = 0.0
12.9654 	EXP 	grating_S1_T5: phase = 0.0
12.9825 	EXP 	grating_S1_T5: phase = 0.0
12.9984 	EXP 	grating_S1_T5: phase = 0.0
13.0155 	EXP 	grating_S1_T5: phase = 0.0
13.0319 	EXP 	grating_S1_T5: phase = 0.0
13.0489 	EXP 	grating_S1_T5: phase = 0.0
13.0654 	EXP 	grating_S1_T5: phase = 0.0
13.0823 	EXP 	grating_S1_T5: phase = 0.0
13.0987 	EXP 	grating_S1_T5: phase = 0.0
13.1168 	EXP 	grating_S1_T5: phase = 0.0
13.1321 	EXP 	grating_S1_T5: phase = 0.0
13.1488 	EXP 	grating_S1_T5: phase = 0.0
13.1650 	EXP 	grating_S1_T5: phase = 0.0
13.1822 	EXP 	grating_S1_T5: phase = 0.0
13.1990 	EXP 	grating_S1_T5: phase = 0.0
13.2157 	EXP 	grating_S1_T5: phase = 0.0
13.2323 	EXP 	grating_S1_T5: phase = 0.0
13.2484 	EXP 	grating_S1_T5: phase = 0.0
13.2655 	EXP 	grating_S1_T5: phase = 0.0
13.2823 	EXP 	grating_S1_T5: phase = 0.0
13.2989 	EXP 	grating_S1_T5: phase = 0.0
13.3157 	EXP 	grating_S1_T5: phase = 0.0
13.3316 	EXP 	grating_S1_T5: phase = 1.0
13.3493 	EXP 	grating_S1_T5: phase = 1.0
13.3655 	EXP 	grating_S1_T5: phase = 1.0
13.3824 	EXP 	grating_S1_T5: phase = 1.0
13.3989 	EXP 	grating_S1_T5: phase = 1.0
13.4154 	EXP 	grating_S1_T5: phase = 1.0
13.4340 	EXP 	grating_S1_T5: phase = 1.0
13.4487 	EXP 	grating_S1_T5: phase = 1.0
13.4661 	EXP 	grating_S1_T5: phase = 1.0
13.4820 	EXP 	grating_S1_T5: phase = 1.0
13.4990 	EXP 	grating_S1_T5: phase = 1.0
13.5163 	EXP 	grating_S1_T5: phase = 1.0
13.5322 	EXP 	grating_S1_T5: phase = 1.0
13.5494 	EXP 	grating_S1_T5: phase = 1.0
13.5665 	EXP 	grating_S1_T5: phase = 1.0
13.5820 	EXP 	grating_S1_T5: phase = 1.0
13.5997 	EXP 	grating_S1_T5: phase = 1.0
13.6154 	EXP 	grating_S1_T5: phase = 1.0
13.6321 	EXP 	grating_S1_T5: phase = 1.0
13.6481 	EXP 	grating_S1_T5: phase = 1.0
13.6658 	EXP 	grating_S1_T5: phase = 1.0
13.6826 	EXP 	grating_S1_T5: phase = 1.0
13.6991 	EXP 	grating_S1_T5: phase = 1.0
13.7154 	EXP 	grating_S1_T5: phase = 1.0
13.7321 	EXP 	grating_S1_T5: phase = 1.0
13.7501 	EXP 	grating_S1_T5: phase = 1.0
13.7654 	EXP 	grating_S1_T5: phase = 1.0
13.7820 	EXP 	grating_S1_T5: phase = 1.0
13.7988 	EXP 	grating_S1_T5: phase = 1.0
13.8154 	EXP 	grating_S1_T5: phase = 1.0
13.8321 	EXP 	grating_S1_T5: phase = 0.0
13.8488 	EXP 	grating_S1_T5: phase = 0.0
13.8649 	EXP 	grating_S1_T5: phase = 0.0
13.8815 	EXP 	grating_S1_T5: phase = 0.0
13.8987 	EXP 	grating_S1_T5: phase = 0.0
13.9154 	EXP 	grating_S1_T5: phase = 0.0
13.9321 	EXP 	grating_S1_T5: phase = 0.0
13.9488 	EXP 	grating_S1_T5: phase = 0.0
13.9657 	EXP 	grating_S1_T5: phase = 0.0
13.9825 	EXP 	grating_S1_T5: phase = 0.0
13.9991 	EXP 	grating_S1_T5: phase = 0.0
14.0153 	EXP 	grating_S1_T5: phase = 0.0
14.0320 	EXP 	grating_S1_T5: phase = 0.0
14.0494 	EXP 	grating_S1_T5: phase = 0.0
14.0668 	EXP 	grating_S1_T5: phase = 0.0
14.0829 	EXP 	grating_S1_T5: phase = 0.0
14.0983 	EXP 	grating_S1_T5: phase = 0.0
14.1161 	EXP 	grating_S1_T5: phase = 0.0
14.1323 	EXP 	grating_S1_T5: phase = 0.0
14.1492 	EXP 	grating_S1_T5: phase = 0.0
14.1656 	EXP 	grating_S1_T5: phase = 0.0
14.1818 	EXP 	grating_S1_T5: phase = 0.0
14.1994 	EXP 	grating_S1_T5: phase = 0.0
14.2155 	EXP 	grating_S1_T5: phase = 0.0
14.2321 	EXP 	grating_S1_T5: phase = 0.0
14.2490 	EXP 	grating_S1_T5: phase = 0.0
14.2653 	EXP 	grating_S1_T5: phase = 0.0
14.2821 	EXP 	grating_S1_T5: phase = 0.0
14.2988 	EXP 	grating_S1_T5: phase = 0.0
14.3154 	EXP 	grating_S1_T5: phase = 0.0
14.3320 	EXP 	grating_S1_T5: phase = 1.0
14.3487 	EXP 	grating_S1_T5: phase = 1.0
14.3654 	EXP 	grating_S1_T5: phase = 1.0
14.3844 	EXP 	grating_S1_T5: phase = 1.0
14.3986 	EXP 	grating_S1_T5: phase = 1.0
14.4154 	EXP 	grating_S1_T5: phase = 1.0
14.4320 	EXP 	grating_S1_T5: phase = 1.0
14.4487 	EXP 	grating_S1_T5: phase = 1.0
14.4649 	EXP 	grating_S1_T5: phase = 1.0
14.4821 	EXP 	grating_S1_T5: phase = 1.0
14.4984 	EXP 	grating_S1_T5: phase = 1.0
14.5153 	EXP 	grating_S1_T5: phase = 1.0
14.5321 	EXP 	grating_S1_T5: phase = 1.0
14.5487 	EXP 	grating_S1_T5: phase = 1.0
14.5656 	EXP 	grating_S1_T5: phase = 1.0
14.5821 	EXP 	grating_S1_T5: phase = 1.0
14.5980 	EXP 	grating_S1_T5: phase = 1.0
14.6153 	EXP 	grating_S1_T5: phase = 1.0
14.6321 	EXP 	grating_S1_T5: phase = 1.0
14.6487 	EXP 	grating_S1_T5: phase = 1.0
14.6648 	EXP 	grating_S1_T5: phase = 1.0
14.6822 	EXP 	grating_S1_T5: phase = 1.0
14.7001 	EXP 	grating_S1_T5: phase = 1.0
14.7153 	EXP 	grating_S1_T5: phase = 1.0
14.7320 	EXP 	grating_S1_T5: phase = 1.0
14.7487 	EXP 	grating_S1_T5: phase = 1.0
14.7653 	EXP 	grating_S1_T5: phase = 1.0
14.7820 	EXP 	grating_S1_T5: phase = 1.0
14.7988 	EXP 	grating_S1_T5: phase = 1.0
14.8152 	EXP 	grating_S1_T5: phase = 1.0
14.8320 	EXP 	grating_S1_T5: phase = 0.0
14.8488 	EXP 	grating_S1_T5: phase = 0.0
14.8647 	EXP 	grating_S1_T5: phase = 0.0
14.8820 	EXP 	grating_S1_T5: phase = 0.0
14.8987 	EXP 	grating_S1_T5: phase = 0.0
14.9147 	EXP 	grating_S1_T5: phase = 0.0
14.9321 	EXP 	grating_S1_T5: phase = 0.0
14.9495 	EXP 	grating_S1_T5: phase = 0.0
14.9657 	EXP 	grating_S1_T5: phase = 0.0
14.9822 	EXP 	grating_S1_T5: phase = 0.0
14.9998 	EXP 	grating_S1_T5: phase = 0.0
15.0176 	EXP 	grating_S1_T5: phase = 0.0
15.0329 	EXP 	grating_S1_T5: phase = 0.0
15.0487 	EXP 	grating_S1_T5: phase = 0.0
15.0658 	EXP 	grating_S1_T5: phase = 0.0
15.0822 	EXP 	grating_S1_T5: phase = 0.0
15.0989 	EXP 	grating_S1_T5: phase = 0.0
15.1156 	EXP 	grating_S1_T5: phase = 0.0
15.1328 	EXP 	grating_S1_T5: phase = 0.0
15.1490 	EXP 	grating_S1_T5: phase = 0.0
15.1655 	EXP 	grating_S1_T5: phase = 0.0
15.1821 	EXP 	grating_S1_T5: phase = 0.0
15.1991 	EXP 	grating_S1_T5: phase = 0.0
15.2163 	EXP 	grating_S1_T5: phase = 0.0
15.2319 	EXP 	grating_S1_T5: phase = 0.0
15.2493 	EXP 	grating_S1_T5: phase = 0.0
15.2654 	EXP 	grating_S1_T5: phase = 0.0
15.2823 	EXP 	grating_S1_T5: phase = 0.0
15.2988 	EXP 	grating_S1_T5: phase = 0.0
15.3161 	EXP 	grating_S1_T5: phase = 0.0
15.3346 	EXP 	grating_S1_T5: phase = 1.0
15.3491 	EXP 	grating_S1_T5: phase = 1.0
15.3660 	EXP 	grating_S1_T5: phase = 1.0
15.3820 	EXP 	grating_S1_T5: phase = 1.0
15.3997 	EXP 	grating_S1_T5: phase = 1.0
15.4159 	EXP 	grating_S1_T5: phase = 1.0
15.4329 	EXP 	grating_S1_T5: phase = 1.0
15.4489 	EXP 	grating_S1_T5: phase = 1.0
15.4662 	EXP 	grating_S1_T5: phase = 1.0
15.4826 	EXP 	grating_S1_T5: phase = 1.0
15.4995 	EXP 	grating_S1_T5: phase = 1.0
15.5160 	EXP 	grating_S1_T5: phase = 1.0
15.5329 	EXP 	grating_S1_T5: phase = 1.0
15.5491 	EXP 	grating_S1_T5: phase = 1.0
15.5658 	EXP 	grating_S1_T5: phase = 1.0
15.5826 	EXP 	grating_S1_T5: phase = 1.0
15.5996 	EXP 	grating_S1_T5: phase = 1.0
15.6160 	EXP 	grating_S1_T5: phase = 1.0
15.6329 	EXP 	grating_S1_T5: phase = 1.0
15.6527 	EXP 	grating_S1_T5: phase = 1.0
15.6661 	EXP 	grating_S1_T5: phase = 1.0
15.6828 	EXP 	grating_S1_T5: phase = 1.0
15.6995 	EXP 	grating_S1_T5: phase = 1.0
15.7164 	EXP 	grating_S1_T5: phase = 1.0
15.7325 	EXP 	grating_S1_T5: phase = 1.0
15.7495 	EXP 	grating_S1_T5: phase = 1.0
15.7664 	EXP 	grating_S1_T5: phase = 1.0
