6.9989 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.3981 	EXP 	grating_S1_T5: phase = 0.0
8.4152 	EXP 	grating_S1_T5: phase = 0.0
8.4319 	EXP 	grating_S1_T5: phase = 0.0
8.4486 	EXP 	grating_S1_T5: phase = 0.0
8.4652 	EXP 	grating_S1_T5: phase = 0.0
8.4819 	EXP 	grating_S1_T5: phase = 0.0
8.4995 	EXP 	grating_S1_T5: phase = 1.0
8.5153 	EXP 	grating_S1_T5: phase = 1.0
8.5319 	EXP 	grating_S1_T5: phase = 1.0
8.5486 	EXP 	grating_S1_T5: phase = 1.0
8.5652 	EXP 	grating_S1_T5: phase = 1.0
8.5820 	EXP 	grating_S1_T5: phase = 1.0
8.5985 	EXP 	grating_S1_T5: phase = 1.0
8.6153 	EXP 	grating_S1_T5: phase = 1.0
8.6319 	EXP 	grating_S1_T5: phase = 1.0
8.6486 	EXP 	grating_S1_T5: phase = 1.0
8.6651 	EXP 	grating_S1_T5: phase = 1.0
8.6812 	EXP 	grating_S1_T5: phase = 1.0
8.6985 	EXP 	grating_S1_T5: phase = 1.0
8.7152 	EXP 	grating_S1_T5: phase = 1.0
8.7319 	EXP 	grating_S1_T5: phase = 1.0
8.7487 	EXP 	grating_S1_T5: phase = 1.0
8.7652 	EXP 	grating_S1_T5: phase = 1.0
8.7822 	EXP 	grating_S1_T5: phase = 1.0
8.7988 	EXP 	grating_S1_T5: phase = 1.0
8.8153 	EXP 	grating_S1_T5: phase = 1.0
8.8323 	EXP 	grating_S1_T5: phase = 1.0
8.8485 	EXP 	grating_S1_T5: phase = 1.0
8.8654 	EXP 	grating_S1_T5: phase = 1.0
8.8818 	EXP 	grating_S1_T5: phase = 1.0
8.8988 	EXP 	grating_S1_T5: phase = 1.0
8.9152 	EXP 	grating_S1_T5: phase = 1.0
8.9318 	EXP 	grating_S1_T5: phase = 1.0
8.9485 	EXP 	grating_S1_T5: phase = 1.0
8.9652 	EXP 	grating_S1_T5: phase = 1.0
8.9816 	EXP 	grating_S1_T5: phase = 1.0
8.9986 	EXP 	grating_S1_T5: phase = 0.0
9.0151 	EXP 	grating_S1_T5: phase = 0.0
9.0318 	EXP 	grating_S1_T5: phase = 0.0
9.0485 	EXP 	grating_S1_T5: phase = 0.0
9.0649 	EXP 	grating_S1_T5: phase = 0.0
9.0817 	EXP 	grating_S1_T5: phase = 0.0
9.0984 	EXP 	grating_S1_T5: phase = 0.0
9.1153 	EXP 	grating_S1_T5: phase = 0.0
9.1321 	EXP 	grating_S1_T5: phase = 0.0
9.1486 	EXP 	grating_S1_T5: phase = 0.0
9.1653 	EXP 	grating_S1_T5: phase = 0.0
9.1818 	EXP 	grating_S1_T5: phase = 0.0
9.1987 	EXP 	grating_S1_T5: phase = 0.0
9.2152 	EXP 	grating_S1_T5: phase = 0.0
9.2319 	EXP 	grating_S1_T5: phase = 0.0
9.2486 	EXP 	grating_S1_T5: phase = 0.0
9.2652 	EXP 	grating_S1_T5: phase = 0.0
9.2818 	EXP 	grating_S1_T5: phase = 0.0
9.2985 	EXP 	grating_S1_T5: phase = 0.0
9.3149 	EXP 	grating_S1_T5: phase = 0.0
9.3314 	EXP 	grating_S1_T5: phase = 0.0
9.3482 	EXP 	grating_S1_T5: phase = 0.0
9.3648 	EXP 	grating_S1_T5: phase = 0.0
9.3814 	EXP 	grating_S1_T5: phase = 0.0
9.3985 	EXP 	grating_S1_T5: phase = 0.0
9.4151 	EXP 	grating_S1_T5: phase = 0.0
9.4316 	EXP 	grating_S1_T5: phase = 0.0
9.4494 	EXP 	grating_S1_T5: phase = 0.0
9.4651 	EXP 	grating_S1_T5: phase = 0.0
9.4816 	EXP 	grating_S1_T5: phase = 0.0
9.4979 	EXP 	grating_S1_T5: phase = 1.0
9.5146 	EXP 	grating_S1_T5: phase = 1.0
9.5318 	EXP 	grating_S1_T5: phase = 1.0
9.5485 	EXP 	grating_S1_T5: phase = 1.0
9.5647 	EXP 	grating_S1_T5: phase = 1.0
9.5817 	EXP 	grating_S1_T5: phase = 1.0
9.5983 	EXP 	grating_S1_T5: phase = 1.0
9.6149 	EXP 	grating_S1_T5: phase = 1.0
9.6319 	EXP 	grating_S1_T5: phase = 1.0
9.6484 	EXP 	grating_S1_T5: phase = 1.0
9.6652 	EXP 	grating_S1_T5: phase = 1.0
9.6817 	EXP 	grating_S1_T5: phase = 1.0
9.6985 	EXP 	grating_S1_T5: phase = 1.0
9.7151 	EXP 	grating_S1_T5: phase = 1.0
9.7315 	EXP 	grating_S1_T5: phase = 1.0
9.7481 	EXP 	grating_S1_T5: phase = 1.0
9.7659 	EXP 	grating_S1_T5: phase = 1.0
9.7814 	EXP 	grating_S1_T5: phase = 1.0
9.7980 	EXP 	grating_S1_T5: phase = 1.0
9.8152 	EXP 	grating_S1_T5: phase = 1.0
9.8316 	EXP 	grating_S1_T5: phase = 1.0
9.8481 	EXP 	grating_S1_T5: phase = 1.0
9.8651 	EXP 	grating_S1_T5: phase = 1.0
9.8813 	EXP 	grating_S1_T5: phase = 1.0
9.8981 	EXP 	grating_S1_T5: phase = 1.0
9.9148 	EXP 	grating_S1_T5: phase = 1.0
9.9318 	EXP 	grating_S1_T5: phase = 1.0
9.9486 	EXP 	grating_S1_T5: phase = 1.0
9.9652 	EXP 	grating_S1_T5: phase = 1.0
9.9813 	EXP 	grating_S1_T5: phase = 1.0
9.9984 	EXP 	grating_S1_T5: phase = 0.0
10.0150 	EXP 	grating_S1_T5: phase = 0.0
10.0318 	EXP 	grating_S1_T5: phase = 0.0
10.0483 	EXP 	grating_S1_T5: phase = 0.0
10.0652 	EXP 	grating_S1_T5: phase = 0.0
10.0831 	EXP 	grating_S1_T5: phase = 0.0
10.0985 	EXP 	grating_S1_T5: phase = 0.0
10.1145 	EXP 	grating_S1_T5: phase = 0.0
10.1312 	EXP 	grating_S1_T5: phase = 0.0
10.1490 	EXP 	grating_S1_T5: phase = 0.0
10.1656 	EXP 	grating_S1_T5: phase = 0.0
10.1823 	EXP 	grating_S1_T5: phase = 0.0
10.1985 	EXP 	grating_S1_T5: phase = 0.0
10.2148 	EXP 	grating_S1_T5: phase = 0.0
10.2314 	EXP 	grating_S1_T5: phase = 0.0
10.2480 	EXP 	grating_S1_T5: phase = 0.0
10.2646 	EXP 	grating_S1_T5: phase = 0.0
10.2815 	EXP 	grating_S1_T5: phase = 0.0
10.2980 	EXP 	grating_S1_T5: phase = 0.0
10.3155 	EXP 	grating_S1_T5: phase = 0.0
10.3316 	EXP 	grating_S1_T5: phase = 0.0
10.3483 	EXP 	grating_S1_T5: phase = 0.0
10.3651 	EXP 	grating_S1_T5: phase = 0.0
10.3817 	EXP 	grating_S1_T5: phase = 0.0
10.3997 	EXP 	grating_S1_T5: phase = 0.0
10.4152 	EXP 	grating_S1_T5: phase = 0.0
10.4318 	EXP 	grating_S1_T5: phase = 0.0
10.4489 	EXP 	grating_S1_T5: phase = 0.0
10.4652 	EXP 	grating_S1_T5: phase = 0.0
10.4813 	EXP 	grating_S1_T5: phase = 0.0
10.4978 	EXP 	grating_S1_T5: phase = 1.0
10.5151 	EXP 	grating_S1_T5: phase = 1.0
10.5311 	EXP 	grating_S1_T5: phase = 1.0
10.5478 	EXP 	grating_S1_T5: phase = 1.0
10.5655 	EXP 	grating_S1_T5: phase = 1.0
10.5819 	EXP 	grating_S1_T5: phase = 1.0
10.5984 	EXP 	grating_S1_T5: phase = 1.0
10.6151 	EXP 	grating_S1_T5: phase = 1.0
10.6314 	EXP 	grating_S1_T5: phase = 1.0
10.6479 	EXP 	grating_S1_T5: phase = 1.0
10.6647 	EXP 	grating_S1_T5: phase = 1.0
10.6815 	EXP 	grating_S1_T5: phase = 1.0
10.6984 	EXP 	grating_S1_T5: phase = 1.0
10.7164 	EXP 	grating_S1_T5: phase = 1.0
10.7316 	EXP 	grating_S1_T5: phase = 1.0
10.7483 	EXP 	grating_S1_T5: phase = 1.0
10.7650 	EXP 	grating_S1_T5: phase = 1.0
10.7820 	EXP 	grating_S1_T5: phase = 1.0
10.7985 	EXP 	grating_S1_T5: phase = 1.0
10.8148 	EXP 	grating_S1_T5: phase = 1.0
10.8318 	EXP 	grating_S1_T5: phase = 1.0
10.8489 	EXP 	grating_S1_T5: phase = 1.0
10.8655 	EXP 	grating_S1_T5: phase = 1.0
10.8821 	EXP 	grating_S1_T5: phase = 1.0
10.8984 	EXP 	grating_S1_T5: phase = 1.0
10.9155 	EXP 	grating_S1_T5: phase = 1.0
10.9321 	EXP 	grating_S1_T5: phase = 1.0
10.9487 	EXP 	grating_S1_T5: phase = 1.0
10.9646 	EXP 	grating_S1_T5: phase = 1.0
10.9815 	EXP 	grating_S1_T5: phase = 1.0
10.9980 	EXP 	grating_S1_T5: phase = 0.0
11.0147 	EXP 	grating_S1_T5: phase = 0.0
11.0324 	EXP 	grating_S1_T5: phase = 0.0
11.0480 	EXP 	grating_S1_T5: phase = 0.0
11.0648 	EXP 	grating_S1_T5: phase = 0.0
11.0815 	EXP 	grating_S1_T5: phase = 0.0
11.0984 	EXP 	grating_S1_T5: phase = 0.0
11.1150 	EXP 	grating_S1_T5: phase = 0.0
11.1317 	EXP 	grating_S1_T5: phase = 0.0
11.1634 	EXP 	grating_S1_T5: phase = 0.0
11.1809 	EXP 	grating_S1_T5: phase = 0.0
11.1974 	EXP 	grating_S1_T5: phase = 0.0
11.2141 	EXP 	grating_S1_T5: phase = 0.0
11.2308 	EXP 	grating_S1_T5: phase = 0.0
11.2475 	EXP 	grating_S1_T5: phase = 0.0
11.2642 	EXP 	grating_S1_T5: phase = 0.0
11.2810 	EXP 	grating_S1_T5: phase = 0.0
11.2976 	EXP 	grating_S1_T5: phase = 0.0
11.3150 	EXP 	grating_S1_T5: phase = 0.0
11.3310 	EXP 	grating_S1_T5: phase = 0.0
11.3495 	EXP 	grating_S1_T5: phase = 0.0
11.3641 	EXP 	grating_S1_T5: phase = 0.0
11.3809 	EXP 	grating_S1_T5: phase = 0.0
11.3992 	EXP 	grating_S1_T5: phase = 0.0
11.4145 	EXP 	grating_S1_T5: phase = 0.0
11.4326 	EXP 	grating_S1_T5: phase = 0.0
11.4481 	EXP 	grating_S1_T5: phase = 0.0
11.4661 	EXP 	grating_S1_T5: phase = 0.0
11.4810 	EXP 	grating_S1_T5: phase = 0.0
11.4995 	EXP 	grating_S1_T5: phase = 1.0
11.5146 	EXP 	grating_S1_T5: phase = 1.0
11.5328 	EXP 	grating_S1_T5: phase = 1.0
11.5485 	EXP 	grating_S1_T5: phase = 1.0
11.5663 	EXP 	grating_S1_T5: phase = 1.0
11.5809 	EXP 	grating_S1_T5: phase = 1.0
11.5998 	EXP 	grating_S1_T5: phase = 1.0
11.6150 	EXP 	grating_S1_T5: phase = 1.0
11.6332 	EXP 	grating_S1_T5: phase = 1.0
11.6480 	EXP 	grating_S1_T5: phase = 1.0
11.6671 	EXP 	grating_S1_T5: phase = 1.0
11.6820 	EXP 	grating_S1_T5: phase = 1.0
11.7000 	EXP 	grating_S1_T5: phase = 1.0
11.7147 	EXP 	grating_S1_T5: phase = 1.0
11.7334 	EXP 	grating_S1_T5: phase = 1.0
11.7485 	EXP 	grating_S1_T5: phase = 1.0
11.7655 	EXP 	grating_S1_T5: phase = 1.0
11.7819 	EXP 	grating_S1_T5: phase = 1.0
11.8003 	EXP 	grating_S1_T5: phase = 1.0
11.8154 	EXP 	grating_S1_T5: phase = 1.0
11.8337 	EXP 	grating_S1_T5: phase = 1.0
11.8491 	EXP 	grating_S1_T5: phase = 1.0
11.8671 	EXP 	grating_S1_T5: phase = 1.0
11.8819 	EXP 	grating_S1_T5: phase = 1.0
11.9006 	EXP 	grating_S1_T5: phase = 1.0
11.9154 	EXP 	grating_S1_T5: phase = 1.0
11.9319 	EXP 	grating_S1_T5: phase = 1.0
11.9487 	EXP 	grating_S1_T5: phase = 1.0
11.9674 	EXP 	grating_S1_T5: phase = 1.0
11.9853 	EXP 	grating_S1_T5: phase = 0.0
12.0008 	EXP 	grating_S1_T5: phase = 0.0
12.0150 	EXP 	grating_S1_T5: phase = 0.0
12.0343 	EXP 	grating_S1_T5: phase = 0.0
12.0486 	EXP 	grating_S1_T5: phase = 0.0
12.0676 	EXP 	grating_S1_T5: phase = 0.0
12.0822 	EXP 	grating_S1_T5: phase = 0.0
12.1011 	EXP 	grating_S1_T5: phase = 0.0
12.1323 	EXP 	grating_S1_T5: phase = 0.0
12.1484 	EXP 	grating_S1_T5: phase = 0.0
12.1798 	EXP 	grating_S1_T5: phase = 0.0
12.1990 	EXP 	grating_S1_T5: phase = 0.0
12.2154 	EXP 	grating_S1_T5: phase = 0.0
12.2321 	EXP 	grating_S1_T5: phase = 0.0
12.2515 	EXP 	grating_S1_T5: phase = 0.0
12.2655 	EXP 	grating_S1_T5: phase = 0.0
12.2848 	EXP 	grating_S1_T5: phase = 0.0
12.2999 	EXP 	grating_S1_T5: phase = 0.0
12.3183 	EXP 	grating_S1_T5: phase = 0.0
12.3324 	EXP 	grating_S1_T5: phase = 0.0
12.3518 	EXP 	grating_S1_T5: phase = 0.0
12.3658 	EXP 	grating_S1_T5: phase = 0.0
12.3852 	EXP 	grating_S1_T5: phase = 0.0
12.3992 	EXP 	grating_S1_T5: phase = 0.0
12.4185 	EXP 	grating_S1_T5: phase = 0.0
12.4327 	EXP 	grating_S1_T5: phase = 0.0
12.4520 	EXP 	grating_S1_T5: phase = 0.0
12.4661 	EXP 	grating_S1_T5: phase = 0.0
12.4854 	EXP 	grating_S1_T5: phase = 0.0
12.4995 	EXP 	grating_S1_T5: phase = 1.0
12.5188 	EXP 	grating_S1_T5: phase = 1.0
12.5329 	EXP 	grating_S1_T5: phase = 1.0
12.5523 	EXP 	grating_S1_T5: phase = 1.0
12.5664 	EXP 	grating_S1_T5: phase = 1.0
12.5857 	EXP 	grating_S1_T5: phase = 1.0
12.5986 	EXP 	grating_S1_T5: phase = 1.0
12.6180 	EXP 	grating_S1_T5: phase = 1.0
12.6359 	EXP 	grating_S1_T5: phase = 1.0
12.6499 	EXP 	grating_S1_T5: phase = 1.0
12.6693 	EXP 	grating_S1_T5: phase = 1.0
12.6833 	EXP 	grating_S1_T5: phase = 1.0
12.7027 	EXP 	grating_S1_T5: phase = 1.0
12.7167 	EXP 	grating_S1_T5: phase = 1.0
12.7361 	EXP 	grating_S1_T5: phase = 1.0
12.7502 	EXP 	grating_S1_T5: phase = 1.0
12.7695 	EXP 	grating_S1_T5: phase = 1.0
12.7836 	EXP 	grating_S1_T5: phase = 1.0
12.8030 	EXP 	grating_S1_T5: phase = 1.0
12.8170 	EXP 	grating_S1_T5: phase = 1.0
12.8364 	EXP 	grating_S1_T5: phase = 1.0
12.8483 	EXP 	grating_S1_T5: phase = 1.0
12.8652 	EXP 	grating_S1_T5: phase = 1.0
12.8815 	EXP 	grating_S1_T5: phase = 1.0
12.8989 	EXP 	grating_S1_T5: phase = 1.0
12.9152 	EXP 	grating_S1_T5: phase = 1.0
12.9341 	EXP 	grating_S1_T5: phase = 1.0
12.9487 	EXP 	grating_S1_T5: phase = 1.0
12.9653 	EXP 	grating_S1_T5: phase = 1.0
12.9818 	EXP 	grating_S1_T5: phase = 1.0
12.9988 	EXP 	grating_S1_T5: phase = 0.0
13.0155 	EXP 	grating_S1_T5: phase = 0.0
13.0320 	EXP 	grating_S1_T5: phase = 0.0
13.0486 	EXP 	grating_S1_T5: phase = 0.0
13.0653 	EXP 	grating_S1_T5: phase = 0.0
13.0818 	EXP 	grating_S1_T5: phase = 0.0
13.0986 	EXP 	grating_S1_T5: phase = 0.0
13.1153 	EXP 	grating_S1_T5: phase = 0.0
13.1320 	EXP 	grating_S1_T5: phase = 0.0
13.1485 	EXP 	grating_S1_T5: phase = 0.0
13.1653 	EXP 	grating_S1_T5: phase = 0.0
13.1817 	EXP 	grating_S1_T5: phase = 0.0
13.1986 	EXP 	grating_S1_T5: phase = 0.0
13.2152 	EXP 	grating_S1_T5: phase = 0.0
13.2320 	EXP 	grating_S1_T5: phase = 0.0
13.2497 	EXP 	grating_S1_T5: phase = 0.0
13.2654 	EXP 	grating_S1_T5: phase = 0.0
13.2818 	EXP 	grating_S1_T5: phase = 0.0
13.2988 	EXP 	grating_S1_T5: phase = 0.0
13.3149 	EXP 	grating_S1_T5: phase = 0.0
13.3322 	EXP 	grating_S1_T5: phase = 0.0
13.3485 	EXP 	grating_S1_T5: phase = 0.0
13.3653 	EXP 	grating_S1_T5: phase = 0.0
13.3819 	EXP 	grating_S1_T5: phase = 0.0
13.3985 	EXP 	grating_S1_T5: phase = 0.0
13.4153 	EXP 	grating_S1_T5: phase = 0.0
13.4324 	EXP 	grating_S1_T5: phase = 0.0
13.4492 	EXP 	grating_S1_T5: phase = 0.0
13.4656 	EXP 	grating_S1_T5: phase = 0.0
13.4823 	EXP 	grating_S1_T5: phase = 0.0
13.4991 	EXP 	grating_S1_T5: phase = 1.0
13.5153 	EXP 	grating_S1_T5: phase = 1.0
13.5321 	EXP 	grating_S1_T5: phase = 1.0
13.5491 	EXP 	grating_S1_T5: phase = 1.0
13.5669 	EXP 	grating_S1_T5: phase = 1.0
13.5826 	EXP 	grating_S1_T5: phase = 1.0
13.5988 	EXP 	grating_S1_T5: phase = 1.0
13.6158 	EXP 	grating_S1_T5: phase = 1.0
13.6325 	EXP 	grating_S1_T5: phase = 1.0
13.6493 	EXP 	grating_S1_T5: phase = 1.0
13.6654 	EXP 	grating_S1_T5: phase = 1.0
13.6830 	EXP 	grating_S1_T5: phase = 1.0
13.6990 	EXP 	grating_S1_T5: phase = 1.0
13.7155 	EXP 	grating_S1_T5: phase = 1.0
13.7322 	EXP 	grating_S1_T5: phase = 1.0
13.7484 	EXP 	grating_S1_T5: phase = 1.0
13.7654 	EXP 	grating_S1_T5: phase = 1.0
13.7816 	EXP 	grating_S1_T5: phase = 1.0
13.7986 	EXP 	grating_S1_T5: phase = 1.0
13.8153 	EXP 	grating_S1_T5: phase = 1.0
13.8319 	EXP 	grating_S1_T5: phase = 1.0
13.8487 	EXP 	grating_S1_T5: phase = 1.0
13.8652 	EXP 	grating_S1_T5: phase = 1.0
13.8831 	EXP 	grating_S1_T5: phase = 1.0
13.8987 	EXP 	grating_S1_T5: phase = 1.0
13.9152 	EXP 	grating_S1_T5: phase = 1.0
13.9319 	EXP 	grating_S1_T5: phase = 1.0
13.9486 	EXP 	grating_S1_T5: phase = 1.0
13.9653 	EXP 	grating_S1_T5: phase = 1.0
13.9819 	EXP 	grating_S1_T5: phase = 1.0
13.9986 	EXP 	grating_S1_T5: phase = 0.0
14.0162 	EXP 	grating_S1_T5: phase = 0.0
14.0321 	EXP 	grating_S1_T5: phase = 0.0
14.0494 	EXP 	grating_S1_T5: phase = 0.0
14.0659 	EXP 	grating_S1_T5: phase = 0.0
14.0823 	EXP 	grating_S1_T5: phase = 0.0
14.0989 	EXP 	grating_S1_T5: phase = 0.0
14.1159 	EXP 	grating_S1_T5: phase = 0.0
14.1326 	EXP 	grating_S1_T5: phase = 0.0
14.1491 	EXP 	grating_S1_T5: phase = 0.0
14.1657 	EXP 	grating_S1_T5: phase = 0.0
14.1822 	EXP 	grating_S1_T5: phase = 0.0
14.2014 	EXP 	grating_S1_T5: phase = 0.0
14.2157 	EXP 	grating_S1_T5: phase = 0.0
14.2324 	EXP 	grating_S1_T5: phase = 0.0
14.2492 	EXP 	grating_S1_T5: phase = 0.0
14.2655 	EXP 	grating_S1_T5: phase = 0.0
14.2820 	EXP 	grating_S1_T5: phase = 0.0
14.2995 	EXP 	grating_S1_T5: phase = 0.0
14.3156 	EXP 	grating_S1_T5: phase = 0.0
14.3320 	EXP 	grating_S1_T5: phase = 0.0
14.3488 	EXP 	grating_S1_T5: phase = 0.0
14.3657 	EXP 	grating_S1_T5: phase = 0.0
14.3815 	EXP 	grating_S1_T5: phase = 0.0
14.3986 	EXP 	grating_S1_T5: phase = 0.0
14.4152 	EXP 	grating_S1_T5: phase = 0.0
14.4320 	EXP 	grating_S1_T5: phase = 0.0
14.4486 	EXP 	grating_S1_T5: phase = 0.0
14.4656 	EXP 	grating_S1_T5: phase = 0.0
14.4819 	EXP 	grating_S1_T5: phase = 0.0
14.4985 	EXP 	grating_S1_T5: phase = 1.0
14.5175 	EXP 	grating_S1_T5: phase = 1.0
14.5322 	EXP 	grating_S1_T5: phase = 1.0
14.5486 	EXP 	grating_S1_T5: phase = 1.0
14.5652 	EXP 	grating_S1_T5: phase = 1.0
14.5819 	EXP 	grating_S1_T5: phase = 1.0
14.5985 	EXP 	grating_S1_T5: phase = 1.0
14.6153 	EXP 	grating_S1_T5: phase = 1.0
14.6320 	EXP 	grating_S1_T5: phase = 1.0
14.6486 	EXP 	grating_S1_T5: phase = 1.0
14.6652 	EXP 	grating_S1_T5: phase = 1.0
14.6819 	EXP 	grating_S1_T5: phase = 1.0
14.6987 	EXP 	grating_S1_T5: phase = 1.0
14.7153 	EXP 	grating_S1_T5: phase = 1.0
14.7324 	EXP 	grating_S1_T5: phase = 1.0
14.7487 	EXP 	grating_S1_T5: phase = 1.0
14.7652 	EXP 	grating_S1_T5: phase = 1.0
14.7818 	EXP 	grating_S1_T5: phase = 1.0
14.7986 	EXP 	grating_S1_T5: phase = 1.0
14.8152 	EXP 	grating_S1_T5: phase = 1.0
14.8329 	EXP 	grating_S1_T5: phase = 1.0
14.8485 	EXP 	grating_S1_T5: phase = 1.0
14.8653 	EXP 	grating_S1_T5: phase = 1.0
14.8819 	EXP 	grating_S1_T5: phase = 1.0
14.8987 	EXP 	grating_S1_T5: phase = 1.0
14.9153 	EXP 	grating_S1_T5: phase = 1.0
14.9322 	EXP 	grating_S1_T5: phase = 1.0
14.9484 	EXP 	grating_S1_T5: phase = 1.0
14.9653 	EXP 	grating_S1_T5: phase = 1.0
14.9818 	EXP 	grating_S1_T5: phase = 1.0
14.9990 	EXP 	grating_S1_T5: phase = 0.0
15.0155 	EXP 	grating_S1_T5: phase = 0.0
15.0323 	EXP 	grating_S1_T5: phase = 0.0
15.0496 	EXP 	grating_S1_T5: phase = 0.0
15.0659 	EXP 	grating_S1_T5: phase = 0.0
15.0824 	EXP 	grating_S1_T5: phase = 0.0
15.0991 	EXP 	grating_S1_T5: phase = 0.0
15.1160 	EXP 	grating_S1_T5: phase = 0.0
15.1319 	EXP 	grating_S1_T5: phase = 0.0
15.1511 	EXP 	grating_S1_T5: phase = 0.0
15.1655 	EXP 	grating_S1_T5: phase = 0.0
15.1825 	EXP 	grating_S1_T5: phase = 0.0
15.1988 	EXP 	grating_S1_T5: phase = 0.0
15.2159 	EXP 	grating_S1_T5: phase = 0.0
15.2328 	EXP 	grating_S1_T5: phase = 0.0
15.2490 	EXP 	grating_S1_T5: phase = 0.0
15.2652 	EXP 	grating_S1_T5: phase = 0.0
15.2824 	EXP 	grating_S1_T5: phase = 0.0
15.2986 	EXP 	grating_S1_T5: phase = 0.0
15.3155 	EXP 	grating_S1_T5: phase = 0.0
15.3325 	EXP 	grating_S1_T5: phase = 0.0
15.3490 	EXP 	grating_S1_T5: phase = 0.0
15.3655 	EXP 	grating_S1_T5: phase = 0.0
15.3819 	EXP 	grating_S1_T5: phase = 0.0
15.3988 	EXP 	grating_S1_T5: phase = 0.0
15.4155 	EXP 	grating_S1_T5: phase = 0.0
15.4329 	EXP 	grating_S1_T5: phase = 0.0
15.4495 	EXP 	grating_S1_T5: phase = 0.0
15.4676 	EXP 	grating_S1_T5: phase = 0.0
15.4822 	EXP 	grating_S1_T5: phase = 1.0
15.4993 	EXP 	grating_S1_T5: phase = 1.0
15.5163 	EXP 	grating_S1_T5: phase = 1.0
15.5321 	EXP 	grating_S1_T5: phase = 1.0
15.5488 	EXP 	grating_S1_T5: phase = 1.0
15.5658 	EXP 	grating_S1_T5: phase = 1.0
15.5825 	EXP 	grating_S1_T5: phase = 1.0
15.5986 	EXP 	grating_S1_T5: phase = 1.0
15.6164 	EXP 	grating_S1_T5: phase = 1.0
15.6317 	EXP 	grating_S1_T5: phase = 1.0
15.6493 	EXP 	grating_S1_T5: phase = 1.0
15.6655 	EXP 	grating_S1_T5: phase = 1.0
15.6830 	EXP 	grating_S1_T5: phase = 1.0
15.6994 	EXP 	grating_S1_T5: phase = 1.0
15.7253 	EXP 	grating_S1_T5: phase = 1.0
15.7489 	EXP 	grating_S1_T5: phase = 1.0
15.7761 	EXP 	grating_S1_T5: phase = 1.0
15.8099 	EXP 	grating_S1_T5: phase = 1.0
15.8324 	EXP 	grating_S1_T5: phase = 1.0
15.8490 	EXP 	grating_S1_T5: phase = 1.0
15.8662 	EXP 	grating_S1_T5: phase = 1.0
15.8818 	EXP 	grating_S1_T5: phase = 1.0
15.8992 	EXP 	grating_S1_T5: phase = 1.0
15.9260 	EXP 	grating_S1_T5: phase = 1.0
15.9434 	EXP 	grating_S1_T5: phase = 1.0
15.9661 	EXP 	grating_S1_T5: phase = 1.0
15.9823 	EXP 	grating_S1_T5: phase = 0.0
15.9987 	EXP 	grating_S1_T5: phase = 0.0
16.0053 	DATA 	Keypress: escape
